index,prediction
225,112.82542539267016
226,112.82542539267016
227,112.82542539267016
228,112.82542539267016
229,112.82542539267016
230,112.82542539267016
231,112.82542539267016
232,112.82542539267016
233,112.82542539267016
234,112.82542539267016
235,112.82542539267016
236,112.82542539267016
237,112.82542539267016
238,112.82542539267016
239,112.82542539267016
240,112.82542539267016
241,112.82542539267016
242,112.82542539267016
243,112.82542539267016
244,112.82542539267016
245,112.82542539267016
246,112.82542539267016
247,112.82542539267016
248,112.82542539267016
249,112.82542539267016
250,112.82542539267016
251,112.82542539267016
252,112.82542539267016
253,112.82542539267016
254,112.82542539267016
255,112.82542539267016
256,112.82542539267016
257,112.82542539267016
258,112.82542539267016
259,112.82542539267016
260,112.82542539267016
261,112.82542539267016
262,112.82542539267016
263,112.82542539267016
264,112.82542539267016
265,112.82542539267016
266,112.82542539267016
267,112.82542539267016
268,112.82542539267016
269,112.82542539267016
270,112.82542539267016
271,112.82542539267016
272,112.82542539267016
273,112.82542539267016
274,112.82542539267016
275,112.82542539267016
276,112.82542539267016
277,112.82542539267016
278,112.82542539267016
279,112.82542539267016
280,112.82542539267016
281,112.82542539267016
282,112.82542539267016
283,112.82542539267016
284,112.82542539267016
285,112.82542539267016
286,112.82542539267016
287,112.82542539267016
288,112.82542539267016
289,112.82542539267016
290,112.82542539267016
291,112.82542539267016
292,112.82542539267016
293,112.82542539267016
294,112.82542539267016
295,112.82542539267016
296,112.82542539267016
297,112.82542539267016
298,112.82542539267016
299,112.82542539267016
300,112.82542539267016
301,112.82542539267016
302,112.82542539267016
303,112.82542539267016
304,112.82542539267016
305,112.82542539267016
306,112.82542539267016
307,112.82542539267016
308,112.82542539267016
309,112.82542539267016
310,112.82542539267016
311,112.82542539267016
312,112.82542539267016
313,112.82542539267016
314,112.82542539267016
315,112.82542539267016
316,112.82542539267016
317,112.82542539267016
318,112.82542539267016
319,112.82542539267016
320,112.82542539267016
321,112.82542539267016
322,112.82542539267016
323,112.82542539267016
324,112.82542539267016
325,112.82542539267016
326,112.82542539267016
327,112.82542539267016
328,112.82542539267016
329,112.82542539267016
330,112.82542539267016
331,112.82542539267016
332,112.82542539267016
333,112.82542539267016
334,112.82542539267016
335,112.82542539267016
336,112.82542539267016
337,112.82542539267016
338,112.82542539267016
339,112.82542539267016
340,112.82542539267016
341,112.82542539267016
342,112.82542539267016
343,112.82542539267016
344,112.82542539267016
345,112.82542539267016
346,112.82542539267016
347,112.82542539267016
348,112.82542539267016
349,112.82542539267016
350,112.82542539267016
351,112.82542539267016
352,112.82542539267016
353,112.82542539267016
354,112.82542539267016
355,112.82542539267016
356,112.82542539267016
357,112.82542539267016
358,112.82542539267016
359,112.82542539267016
360,112.82542539267016
361,112.82542539267016
362,112.82542539267016
363,112.82542539267016
364,112.82542539267016
365,112.82542539267016
366,112.82542539267016
367,112.82542539267016
368,112.82542539267016
369,112.82542539267016
370,112.82542539267016
371,112.82542539267016
372,112.82542539267016
373,112.82542539267016
374,112.82542539267016
375,112.82542539267016
376,112.82542539267016
377,112.82542539267016
378,112.82542539267016
379,112.82542539267016
380,112.82542539267016
381,112.82542539267016
382,112.82542539267016
383,112.82542539267016
384,112.82542539267016
385,112.82542539267016
386,112.82542539267016
387,112.82542539267016
388,112.82542539267016
389,112.82542539267016
390,112.82542539267016
391,112.82542539267016
392,112.82542539267016
393,112.82542539267016
394,112.82542539267016
395,112.82542539267016
396,112.82542539267016
397,112.82542539267016
398,112.82542539267016
399,112.82542539267016
400,112.82542539267016
401,112.82542539267016
402,112.82542539267016
403,112.82542539267016
404,112.82542539267016
405,112.82542539267016
406,112.82542539267016
407,112.82542539267016
408,112.82542539267016
409,112.82542539267016
410,112.82542539267016
411,112.82542539267016
412,112.82542539267016
413,112.82542539267016
414,112.82542539267016
415,112.82542539267016
416,112.82542539267016
417,112.82542539267016
418,112.82542539267016
419,112.82542539267016
420,112.82542539267016
421,112.82542539267016
422,112.82542539267016
423,112.82542539267016
424,112.82542539267016
425,112.82542539267016
426,112.82542539267016
427,112.82542539267016
428,112.82542539267016
429,112.82542539267016
430,112.82542539267016
431,112.82542539267016
432,112.82542539267016
433,112.82542539267016
434,112.82542539267016
435,112.82542539267016
436,112.82542539267016
437,112.82542539267016
438,112.82542539267016
439,112.82542539267016
440,112.82542539267016
441,112.82542539267016
442,112.82542539267016
443,112.82542539267016
444,112.82542539267016
445,112.82542539267016
446,112.82542539267016
447,112.82542539267016
448,112.82542539267016
449,112.82542539267016
450,112.82542539267016
451,112.82542539267016
452,112.82542539267016
453,112.82542539267016
454,112.82542539267016
455,112.82542539267016
456,112.82542539267016
457,112.82542539267016
458,112.82542539267016
459,112.82542539267016
460,112.82542539267016
461,112.82542539267016
462,112.82542539267016
463,112.82542539267016
464,112.82542539267016
465,112.82542539267016
466,112.82542539267016
467,112.82542539267016
468,112.82542539267016
469,112.82542539267016
470,112.82542539267016
471,112.82542539267016
472,112.82542539267016
473,112.82542539267016
474,112.82542539267016
475,112.82542539267016
476,112.82542539267016
477,112.82542539267016
478,112.82542539267016
479,112.82542539267016
480,112.82542539267016
481,112.82542539267016
482,112.82542539267016
483,112.82542539267016
484,112.82542539267016
485,112.82542539267016
486,112.82542539267016
487,112.82542539267016
488,112.82542539267016
489,112.82542539267016
490,112.82542539267016
491,112.82542539267016
492,112.82542539267016
493,112.82542539267016
494,112.82542539267016
495,112.82542539267016
496,112.82542539267016
497,112.82542539267016
498,112.82542539267016
499,112.82542539267016
500,112.82542539267016
501,112.82542539267016
502,112.82542539267016
503,112.82542539267016
504,112.82542539267016
505,112.82542539267016
506,112.82542539267016
507,112.82542539267016
508,112.82542539267016
509,112.82542539267016
510,112.82542539267016
511,112.82542539267016
512,112.82542539267016
513,112.82542539267016
514,112.82542539267016
515,112.82542539267016
516,112.82542539267016
517,112.82542539267016
518,112.82542539267016
519,112.82542539267016
520,112.82542539267016
521,112.82542539267016
522,112.82542539267016
523,112.82542539267016
524,112.82542539267016
525,112.82542539267016
526,112.82542539267016
527,112.82542539267016
528,112.82542539267016
529,112.82542539267016
530,112.82542539267016
531,112.82542539267016
532,112.82542539267016
533,112.82542539267016
534,112.82542539267016
535,112.82542539267016
536,112.82542539267016
537,112.82542539267016
538,112.82542539267016
539,112.82542539267016
540,112.82542539267016
541,112.82542539267016
542,112.82542539267016
543,112.82542539267016
544,112.82542539267016
545,112.82542539267016
546,112.82542539267016
547,112.82542539267016
548,112.82542539267016
549,112.82542539267016
550,112.82542539267016
551,112.82542539267016
552,112.82542539267016
553,112.82542539267016
554,112.82542539267016
555,112.82542539267016
556,112.82542539267016
557,112.82542539267016
558,112.82542539267016
559,112.82542539267016
560,112.82542539267016
561,112.82542539267016
562,112.82542539267016
563,112.82542539267016
564,112.82542539267016
565,112.82542539267016
566,112.82542539267016
567,112.82542539267016
568,112.82542539267016
569,112.82542539267016
570,112.82542539267016
571,112.82542539267016
572,112.82542539267016
573,112.82542539267016
574,112.82542539267016
575,112.82542539267016
576,112.82542539267016
577,112.82542539267016
578,112.82542539267016
579,112.82542539267016
580,112.82542539267016
581,112.82542539267016
582,112.82542539267016
583,112.82542539267016
584,112.82542539267016
585,112.82542539267016
586,112.82542539267016
587,112.82542539267016
588,112.82542539267016
589,112.82542539267016
590,112.82542539267016
591,112.82542539267016
592,112.82542539267016
593,112.82542539267016
594,112.82542539267016
595,112.82542539267016
596,112.82542539267016
597,112.82542539267016
598,112.82542539267016
599,112.82542539267016
600,112.82542539267016
601,112.82542539267016
602,112.82542539267016
603,112.82542539267016
604,112.82542539267016
605,112.82542539267016
606,112.82542539267016
607,112.82542539267016
608,112.82542539267016
609,112.82542539267016
610,112.82542539267016
611,112.82542539267016
612,112.82542539267016
613,112.82542539267016
614,112.82542539267016
615,112.82542539267016
616,112.82542539267016
617,112.82542539267016
618,112.82542539267016
619,112.82542539267016
620,112.82542539267016
621,112.82542539267016
622,112.82542539267016
623,112.82542539267016
624,112.82542539267016
625,112.82542539267016
626,112.82542539267016
627,112.82542539267016
628,112.82542539267016
629,112.82542539267016
630,112.82542539267016
631,112.82542539267016
632,112.82542539267016
633,112.82542539267016
634,112.82542539267016
635,112.82542539267016
636,112.82542539267016
637,112.82542539267016
638,112.82542539267016
639,112.82542539267016
640,112.82542539267016
641,112.82542539267016
642,112.82542539267016
643,112.82542539267016
644,112.82542539267016
645,112.82542539267016
646,112.82542539267016
647,112.82542539267016
648,112.82542539267016
649,112.82542539267016
650,112.82542539267016
651,112.82542539267016
652,112.82542539267016
653,112.82542539267016
654,112.82542539267016
655,112.82542539267016
656,112.82542539267016
657,112.82542539267016
658,112.82542539267016
659,112.82542539267016
660,112.82542539267016
661,112.82542539267016
662,112.82542539267016
663,112.82542539267016
664,112.82542539267016
665,112.82542539267016
666,112.82542539267016
667,112.82542539267016
668,112.82542539267016
669,112.82542539267016
670,112.82542539267016
671,112.82542539267016
672,112.82542539267016
673,112.82542539267016
674,112.82542539267016
675,112.82542539267016
676,112.82542539267016
677,112.82542539267016
678,112.82542539267016
679,112.82542539267016
680,112.82542539267016
681,112.82542539267016
682,112.82542539267016
683,112.82542539267016
684,112.82542539267016
685,112.82542539267016
686,112.82542539267016
687,112.82542539267016
688,112.82542539267016
689,112.82542539267016
690,112.82542539267016
691,112.82542539267016
692,112.82542539267016
693,112.82542539267016
694,112.82542539267016
695,112.82542539267016
696,112.82542539267016
697,112.82542539267016
698,112.82542539267016
699,112.82542539267016
700,112.82542539267016
701,112.82542539267016
702,112.82542539267016
703,112.82542539267016
704,112.82542539267016
705,112.82542539267016
706,112.82542539267016
707,112.82542539267016
708,112.82542539267016
709,112.82542539267016
710,112.82542539267016
711,112.82542539267016
712,112.82542539267016
713,112.82542539267016
714,112.82542539267016
715,112.82542539267016
716,112.82542539267016
717,112.82542539267016
718,112.82542539267016
719,112.82542539267016
720,112.82542539267016
721,112.82542539267016
722,112.82542539267016
723,112.82542539267016
724,112.82542539267016
725,112.82542539267016
726,112.82542539267016
727,112.82542539267016
728,112.82542539267016
729,112.82542539267016
730,112.82542539267016
731,112.82542539267016
732,112.82542539267016
733,112.82542539267016
734,112.82542539267016
735,112.82542539267016
736,112.82542539267016
737,112.82542539267016
738,112.82542539267016
739,112.82542539267016
740,112.82542539267016
741,112.82542539267016
742,112.82542539267016
743,112.82542539267016
744,112.82542539267016
745,112.82542539267016
746,112.82542539267016
747,112.82542539267016
748,112.82542539267016
749,112.82542539267016
750,112.82542539267016
751,112.82542539267016
752,112.82542539267016
753,112.82542539267016
754,112.82542539267016
755,112.82542539267016
756,112.82542539267016
757,112.82542539267016
758,112.82542539267016
759,112.82542539267016
760,112.82542539267016
761,112.82542539267016
762,112.82542539267016
763,112.82542539267016
764,112.82542539267016
765,112.82542539267016
766,112.82542539267016
767,112.82542539267016
768,112.82542539267016
769,112.82542539267016
770,112.82542539267016
771,112.82542539267016
772,112.82542539267016
773,112.82542539267016
774,112.82542539267016
775,112.82542539267016
776,112.82542539267016
777,112.82542539267016
778,112.82542539267016
779,112.82542539267016
780,112.82542539267016
781,112.82542539267016
782,112.82542539267016
783,112.82542539267016
784,112.82542539267016
785,112.82542539267016
786,112.82542539267016
787,112.82542539267016
788,112.82542539267016
789,112.82542539267016
790,112.82542539267016
791,112.82542539267016
792,112.82542539267016
793,112.82542539267016
794,112.82542539267016
795,112.82542539267016
796,112.82542539267016
797,112.82542539267016
798,112.82542539267016
799,112.82542539267016
800,112.82542539267016
801,112.82542539267016
802,112.82542539267016
803,112.82542539267016
804,112.82542539267016
805,112.82542539267016
806,112.82542539267016
807,112.82542539267016
808,112.82542539267016
809,112.82542539267016
810,112.82542539267016
811,112.82542539267016
812,112.82542539267016
813,112.82542539267016
814,112.82542539267016
815,112.82542539267016
816,112.82542539267016
817,112.82542539267016
818,112.82542539267016
819,112.82542539267016
820,112.82542539267016
821,112.82542539267016
822,112.82542539267016
823,112.82542539267016
824,112.82542539267016
825,112.82542539267016
826,112.82542539267016
827,112.82542539267016
828,112.82542539267016
829,112.82542539267016
830,112.82542539267016
831,112.82542539267016
832,112.82542539267016
833,112.82542539267016
834,112.82542539267016
835,112.82542539267016
836,112.82542539267016
837,112.82542539267016
838,112.82542539267016
839,112.82542539267016
840,112.82542539267016
841,112.82542539267016
842,112.82542539267016
843,112.82542539267016
844,112.82542539267016
845,112.82542539267016
846,112.82542539267016
847,112.82542539267016
848,112.82542539267016
849,112.82542539267016
850,112.82542539267016
851,112.82542539267016
852,112.82542539267016
853,112.82542539267016
854,112.82542539267016
855,112.82542539267016
856,112.82542539267016
857,112.82542539267016
858,112.82542539267016
859,112.82542539267016
860,112.82542539267016
861,112.82542539267016
862,112.82542539267016
863,112.82542539267016
864,112.82542539267016
865,112.82542539267016
866,112.82542539267016
867,112.82542539267016
868,112.82542539267016
869,112.82542539267016
870,112.82542539267016
871,112.82542539267016
872,112.82542539267016
873,112.82542539267016
874,112.82542539267016
875,112.82542539267016
876,112.82542539267016
877,112.82542539267016
878,112.82542539267016
879,112.82542539267016
880,112.82542539267016
881,112.82542539267016
882,112.82542539267016
883,112.82542539267016
884,112.82542539267016
885,112.82542539267016
886,112.82542539267016
887,112.82542539267016
888,112.82542539267016
889,112.82542539267016
890,112.82542539267016
891,112.82542539267016
892,112.82542539267016
893,112.82542539267016
894,112.82542539267016
895,112.82542539267016
896,112.82542539267016
897,112.82542539267016
898,112.82542539267016
899,112.82542539267016
900,112.82542539267016
901,112.82542539267016
902,112.82542539267016
903,112.82542539267016
904,112.82542539267016
905,112.82542539267016
906,112.82542539267016
907,112.82542539267016
908,112.82542539267016
909,112.82542539267016
910,112.82542539267016
911,112.82542539267016
912,112.82542539267016
913,112.82542539267016
914,112.82542539267016
915,112.82542539267016
916,112.82542539267016
917,112.82542539267016
918,112.82542539267016
919,112.82542539267016
920,112.82542539267016
921,112.82542539267016
922,112.82542539267016
923,112.82542539267016
924,112.82542539267016
925,112.82542539267016
926,112.82542539267016
927,112.82542539267016
928,112.82542539267016
929,112.82542539267016
930,112.82542539267016
931,112.82542539267016
932,112.82542539267016
933,112.82542539267016
934,112.82542539267016
935,112.82542539267016
936,112.82542539267016
937,112.82542539267016
938,112.82542539267016
939,112.82542539267016
940,112.82542539267016
941,112.82542539267016
942,112.82542539267016
943,112.82542539267016
944,112.82542539267016
945,112.82542539267016
946,112.82542539267016
947,112.82542539267016
948,112.82542539267016
949,112.82542539267016
950,112.82542539267016
951,112.82542539267016
952,112.82542539267016
953,112.82542539267016
954,112.82542539267016
955,112.82542539267016
956,112.82542539267016
957,112.82542539267016
958,112.82542539267016
959,112.82542539267016
960,112.82542539267016
961,112.82542539267016
962,112.82542539267016
963,112.82542539267016
964,112.82542539267016
965,112.82542539267016
966,112.82542539267016
967,112.82542539267016
968,112.82542539267016
969,112.82542539267016
970,112.82542539267016
971,112.82542539267016
972,112.82542539267016
973,112.82542539267016
974,112.82542539267016
975,112.82542539267016
976,112.82542539267016
977,112.82542539267016
978,112.82542539267016
979,112.82542539267016
980,112.82542539267016
981,112.82542539267016
982,112.82542539267016
983,112.82542539267016
984,112.82542539267016
985,112.82542539267016
986,112.82542539267016
987,112.82542539267016
988,112.82542539267016
989,112.82542539267016
990,112.82542539267016
991,112.82542539267016
992,112.82542539267016
993,112.82542539267016
994,112.82542539267016
995,112.82542539267016
996,112.82542539267016
997,112.82542539267016
998,112.82542539267016
999,112.82542539267016
1000,112.82542539267016
1001,112.82542539267016
1002,112.82542539267016
1003,112.82542539267016
1004,112.82542539267016
1005,112.82542539267016
1006,112.82542539267016
1007,112.82542539267016
1008,112.82542539267016
1009,112.82542539267016
1010,112.82542539267016
1011,112.82542539267016
1012,112.82542539267016
1013,112.82542539267016
1014,112.82542539267016
1015,112.82542539267016
1016,112.82542539267016
1017,112.82542539267016
1018,112.82542539267016
1019,112.82542539267016
1020,112.82542539267016
1021,112.82542539267016
1022,112.82542539267016
1023,112.82542539267016
1024,112.82542539267016
1025,112.82542539267016
1026,112.82542539267016
1027,112.82542539267016
1028,112.82542539267016
1029,112.82542539267016
1030,112.82542539267016
1031,112.82542539267016
1032,112.82542539267016
1033,112.82542539267016
1034,112.82542539267016
1035,112.82542539267016
1036,112.82542539267016
1037,112.82542539267016
1038,112.82542539267016
1039,112.82542539267016
1040,112.82542539267016
1041,112.82542539267016
1042,112.82542539267016
1043,112.82542539267016
1044,112.82542539267016
1045,112.82542539267016
1046,112.82542539267016
1047,112.82542539267016
1048,112.82542539267016
1049,112.82542539267016
1050,112.82542539267016
1051,112.82542539267016
1052,112.82542539267016
1053,112.82542539267016
1054,112.82542539267016
1055,112.82542539267016
1056,112.82542539267016
1057,112.82542539267016
1058,112.82542539267016
1059,112.82542539267016
1060,112.82542539267016
1061,112.82542539267016
1062,112.82542539267016
1063,112.82542539267016
1064,112.82542539267016
1065,112.82542539267016
1066,112.82542539267016
1067,112.82542539267016
1068,112.82542539267016
1069,112.82542539267016
1070,112.82542539267016
1071,112.82542539267016
1072,112.82542539267016
1073,112.82542539267016
1074,112.82542539267016
1075,112.82542539267016
1076,112.82542539267016
1077,112.82542539267016
1078,112.82542539267016
1079,112.82542539267016
1080,112.82542539267016
1081,112.82542539267016
1082,112.82542539267016
1083,112.82542539267016
1084,112.82542539267016
1085,112.82542539267016
1086,112.82542539267016
1087,112.82542539267016
1088,112.82542539267016
1089,112.82542539267016
1090,112.82542539267016
1091,112.82542539267016
1092,112.82542539267016
1093,112.82542539267016
1094,112.82542539267016
1095,112.82542539267016
1096,112.82542539267016
1097,112.82542539267016
1098,112.82542539267016
1099,112.82542539267016
1100,112.82542539267016
1101,112.82542539267016
1102,112.82542539267016
1103,112.82542539267016
1104,112.82542539267016
1105,112.82542539267016
1106,112.82542539267016
1107,112.82542539267016
1108,112.82542539267016
1109,112.82542539267016
1110,112.82542539267016
1111,112.82542539267016
1112,112.82542539267016
1113,112.82542539267016
1114,112.82542539267016
1115,112.82542539267016
1116,112.82542539267016
1117,112.82542539267016
1118,112.82542539267016
1119,112.82542539267016
1120,112.82542539267016
1121,112.82542539267016
1122,112.82542539267016
1123,112.82542539267016
1124,112.82542539267016
1125,112.82542539267016
1126,112.82542539267016
1127,112.82542539267016
1128,112.82542539267016
1129,112.82542539267016
1130,112.82542539267016
1131,112.82542539267016
1132,112.82542539267016
1133,112.82542539267016
1134,112.82542539267016
1135,112.82542539267016
1136,112.82542539267016
1137,112.82542539267016
1138,112.82542539267016
1139,112.82542539267016
1140,112.82542539267016
1141,112.82542539267016
1142,112.82542539267016
1143,112.82542539267016
1144,112.82542539267016
1145,112.82542539267016
1146,112.82542539267016
1147,112.82542539267016
1148,112.82542539267016
1149,112.82542539267016
1150,112.82542539267016
1151,112.82542539267016
1152,112.82542539267016
1153,112.82542539267016
1154,112.82542539267016
1155,112.82542539267016
1156,112.82542539267016
1157,112.82542539267016
1158,112.82542539267016
1159,112.82542539267016
1160,112.82542539267016
1161,112.82542539267016
1162,112.82542539267016
1163,112.82542539267016
1164,112.82542539267016
1165,112.82542539267016
1166,112.82542539267016
1167,112.82542539267016
1168,112.82542539267016
1169,112.82542539267016
1170,112.82542539267016
1171,112.82542539267016
1172,112.82542539267016
1173,112.82542539267016
1174,112.82542539267016
1175,112.82542539267016
1176,112.82542539267016
1177,112.82542539267016
1178,112.82542539267016
1179,112.82542539267016
1180,112.82542539267016
1181,112.82542539267016
1182,112.82542539267016
1183,112.82542539267016
1184,112.82542539267016
1185,112.82542539267016
1186,112.82542539267016
1187,112.82542539267016
1188,112.82542539267016
1189,112.82542539267016
1190,112.82542539267016
1191,112.82542539267016
1192,112.82542539267016
1193,112.82542539267016
1194,112.82542539267016
1195,112.82542539267016
1196,112.82542539267016
1197,112.82542539267016
1198,112.82542539267016
1199,112.82542539267016
1200,112.82542539267016
1201,112.82542539267016
1202,112.82542539267016
1203,112.82542539267016
1204,112.82542539267016
1205,112.82542539267016
1206,112.82542539267016
1207,112.82542539267016
1208,112.82542539267016
1209,112.82542539267016
1210,112.82542539267016
1211,112.82542539267016
1212,112.82542539267016
1213,112.82542539267016
1214,112.82542539267016
1215,112.82542539267016
1216,112.82542539267016
1217,112.82542539267016
1218,112.82542539267016
1219,112.82542539267016
1220,112.82542539267016
1221,112.82542539267016
1222,112.82542539267016
1223,112.82542539267016
1224,112.82542539267016
1225,112.82542539267016
1226,112.82542539267016
1227,112.82542539267016
1228,112.82542539267016
1229,112.82542539267016
1230,112.82542539267016
1231,112.82542539267016
1232,112.82542539267016
1233,112.82542539267016
1234,112.82542539267016
1235,112.82542539267016
1236,112.82542539267016
1237,112.82542539267016
1238,112.82542539267016
1239,112.82542539267016
1240,112.82542539267016
1241,112.82542539267016
1242,112.82542539267016
1243,112.82542539267016
1244,112.82542539267016
1245,112.82542539267016
1246,112.82542539267016
1247,112.82542539267016
1248,112.82542539267016
1249,112.82542539267016
1250,112.82542539267016
1251,112.82542539267016
1252,112.82542539267016
1253,112.82542539267016
1254,112.82542539267016
1255,112.82542539267016
1256,112.82542539267016
1257,112.82542539267016
1258,112.82542539267016
1259,112.82542539267016
1260,112.82542539267016
1261,112.82542539267016
1262,112.82542539267016
1263,112.82542539267016
1264,112.82542539267016
1265,112.82542539267016
1266,112.82542539267016
1267,112.82542539267016
1268,112.82542539267016
1269,112.82542539267016
1270,112.82542539267016
1271,112.82542539267016
1272,112.82542539267016
1273,112.82542539267016
1274,112.82542539267016
1275,112.82542539267016
1276,112.82542539267016
1277,112.82542539267016
1278,112.82542539267016
1279,112.82542539267016
1280,112.82542539267016
1281,112.82542539267016
1282,112.82542539267016
1283,112.82542539267016
1284,112.82542539267016
1285,112.82542539267016
1286,112.82542539267016
1287,112.82542539267016
1288,112.82542539267016
1289,112.82542539267016
1290,112.82542539267016
1291,112.82542539267016
1292,112.82542539267016
1293,112.82542539267016
1294,112.82542539267016
1295,112.82542539267016
1296,112.82542539267016
1297,112.82542539267016
1298,112.82542539267016
1299,112.82542539267016
1300,112.82542539267016
1301,112.82542539267016
1302,112.82542539267016
1303,112.82542539267016
1304,112.82542539267016
1305,112.82542539267016
1306,112.82542539267016
1307,112.82542539267016
1308,112.82542539267016
1309,112.82542539267016
1310,112.82542539267016
1311,112.82542539267016
1312,112.82542539267016
1313,112.82542539267016
1314,112.82542539267016
1315,112.82542539267016
1316,112.82542539267016
1317,112.82542539267016
1318,112.82542539267016
1319,112.82542539267016
1320,112.82542539267016
1321,112.82542539267016
1322,112.82542539267016
1323,112.82542539267016
1324,112.82542539267016
1325,112.82542539267016
1326,112.82542539267016
1327,112.82542539267016
1328,112.82542539267016
1329,112.82542539267016
1330,112.82542539267016
1331,112.82542539267016
1332,112.82542539267016
1333,112.82542539267016
1334,112.82542539267016
1335,112.82542539267016
1336,112.82542539267016
1337,112.82542539267016
1338,112.82542539267016
1339,112.82542539267016
1340,112.82542539267016
1341,112.82542539267016
1342,112.82542539267016
1343,112.82542539267016
1344,112.82542539267016
1345,112.82542539267016
1346,112.82542539267016
1347,112.82542539267016
1348,112.82542539267016
1349,112.82542539267016
1350,112.82542539267016
1351,112.82542539267016
1352,112.82542539267016
1353,112.82542539267016
1354,112.82542539267016
1355,112.82542539267016
1356,112.82542539267016
1357,112.82542539267016
1358,112.82542539267016
1359,112.82542539267016
1360,112.82542539267016
1361,112.82542539267016
